"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.Country","Answer.Gender","Answer.Shoes","Answer.Shoes_comfortable","Approve","Reject"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","33LKR6A5KEKDHGE2OTTPJRK5XAET1T","A8289AEOKHKV4","Approved","Mon Sep 10 11:23:43 PDT 2018","Mon Sep 10 11:24:03 PDT 2018","Thu Sep 13 11:24:03 PDT 2018","Mon Sep 10 13:23:23 PDT 2018","","","20","100% (1/1)","100% (1/1)","100% (1/1)","USA","Female","25","4"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","340UGXU9DY18359PVC3OVBDN5SSVUB","AEFNT0FKVRFB","Approved","Mon Sep 10 11:24:52 PDT 2018","Mon Sep 10 11:25:21 PDT 2018","Thu Sep 13 11:25:21 PDT 2018","Mon Sep 10 13:23:23 PDT 2018","","","29","100% (1/1)","100% (1/1)","100% (1/1)","United States","Female","25","10"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","345LHZDEDXSORW76B2XICGL4E80U3E","A1EN3FW93BSXQQ","Approved","Mon Sep 10 11:30:43 PDT 2018","Mon Sep 10 11:33:24 PDT 2018","Thu Sep 13 11:33:24 PDT 2018","Mon Sep 10 13:23:24 PDT 2018","","","161","100% (1/1)","100% (1/1)","100% (1/1)","United States","Female","15","0"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","34J10VATJFYBP6I8FWK06LQ4U5QQI4","A1YWB1AXO8FZJJ","Approved","Mon Sep 10 11:23:18 PDT 2018","Mon Sep 10 11:24:53 PDT 2018","Thu Sep 13 11:24:53 PDT 2018","Mon Sep 10 13:23:24 PDT 2018","","","95","100% (1/1)","100% (1/1)","100% (1/1)","Taxes","Male","6","6"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","354GIDR5ZB6CUIWTU81FLBZQV7C00M","AZ7GSYRVDR23N","Approved","Mon Sep 10 11:24:15 PDT 2018","Mon Sep 10 11:24:46 PDT 2018","Thu Sep 13 11:24:46 PDT 2018","Mon Sep 10 13:23:24 PDT 2018","","","31","100% (1/1)","100% (1/1)","100% (1/1)","INDIA","Male","2","2"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","3570Y55XZPJ62H3ZGI1RYVGQE1GGY6","A3V62M5MHME0O1","Approved","Mon Sep 10 11:27:32 PDT 2018","Mon Sep 10 11:28:23 PDT 2018","Thu Sep 13 11:28:23 PDT 2018","Mon Sep 10 13:23:24 PDT 2018","","","51","100% (1/1)","100% (1/1)","100% (1/1)","United States","Male","8","2"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","35GMH2SV3EHWOP364025W1XCNB2OEM","A2S834OHCORO1W","Approved","Mon Sep 10 11:28:40 PDT 2018","Mon Sep 10 11:29:29 PDT 2018","Thu Sep 13 11:29:29 PDT 2018","Mon Sep 10 13:23:24 PDT 2018","","","49","100% (1/1)","100% (1/1)","100% (1/1)","INDIA","Female","5","0"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","36V4Q8R5ZK0XLP8Z0BISYEXLBEAQMK","A3LJVOLPL3C37F","Approved","Mon Sep 10 11:24:01 PDT 2018","Mon Sep 10 11:24:18 PDT 2018","Thu Sep 13 11:24:18 PDT 2018","Mon Sep 10 13:23:24 PDT 2018","","","17","100% (1/1)","100% (1/1)","100% (1/1)","United States","Female","25","5"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","374TNBHA8BVXF6XDJE63S9KSKOPQYB","A1L8DWAN05WNPY","Approved","Mon Sep 10 11:28:39 PDT 2018","Mon Sep 10 11:29:01 PDT 2018","Thu Sep 13 11:29:01 PDT 2018","Mon Sep 10 13:23:24 PDT 2018","","","22","100% (1/1)","100% (1/1)","100% (1/1)","India","Male","2","1"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","38SKSKU7R1X0Y92VNRC4PZRAKZ4IL8","A11T4227GSO6EP","Approved","Mon Sep 10 11:26:45 PDT 2018","Mon Sep 10 11:27:22 PDT 2018","Thu Sep 13 11:27:22 PDT 2018","Mon Sep 10 13:23:24 PDT 2018","","","37","100% (1/1)","100% (1/1)","100% (1/1)","Russia","Male","6","3"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","39L1G8WVWQR8IZG89ENY1EG73B231N","A34YKQXWOMUZRC","Approved","Mon Sep 10 11:25:11 PDT 2018","Mon Sep 10 11:25:27 PDT 2018","Thu Sep 13 11:25:27 PDT 2018","Mon Sep 10 13:23:25 PDT 2018","","","16","100% (1/1)","100% (1/1)","100% (1/1)","USA","Male","2","1"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","39ZSFO5CA8WZCA9VENP5SN2TA5MUJQ","A1M817OSHHYWX7","Approved","Mon Sep 10 11:33:04 PDT 2018","Mon Sep 10 11:33:24 PDT 2018","Thu Sep 13 11:33:24 PDT 2018","Mon Sep 10 13:23:25 PDT 2018","","","20","100% (1/1)","100% (1/1)","100% (1/1)","USA","Female","20","2"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","3AZHRG4CU4K8BAVQDVJYN9XXYJW03H","A1G3BVCKXMEUPU","Approved","Mon Sep 10 11:24:37 PDT 2018","Mon Sep 10 11:24:56 PDT 2018","Thu Sep 13 11:24:56 PDT 2018","Mon Sep 10 13:23:25 PDT 2018","","","19","100% (1/1)","100% (1/1)","100% (1/1)","USA","Male","10","3"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","3CCZ6YKWR7JTLJ67RAQKVHWAFJH59O","A3ADP5EDYSB9HD","Approved","Mon Sep 10 11:24:12 PDT 2018","Mon Sep 10 11:24:44 PDT 2018","Thu Sep 13 11:24:44 PDT 2018","Mon Sep 10 13:23:25 PDT 2018","","","32","100% (1/1)","100% (1/1)","100% (1/1)","USA","Female","30","5"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","3CFJTT4SXTQ1JODTJXBU6U99PFZ7IO","AX5P49R4EWO3L","Approved","Mon Sep 10 11:24:21 PDT 2018","Mon Sep 10 11:24:42 PDT 2018","Thu Sep 13 11:24:42 PDT 2018","Mon Sep 10 13:23:25 PDT 2018","","","21","100% (1/1)","100% (1/1)","100% (1/1)","United States","Female","11","3"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","3CTOC39K37QXEZXZ1FWUIVO92UO7J0","ATZTFR4Y6KK2V","Approved","Mon Sep 10 11:24:35 PDT 2018","Mon Sep 10 11:25:17 PDT 2018","Thu Sep 13 11:25:17 PDT 2018","Mon Sep 10 13:23:25 PDT 2018","","","42","100% (1/1)","100% (1/1)","100% (1/1)","United States","Female","6","2"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","3D3VGR7TA0FWB4FP782D75YK79W3RJ","A3K1P4SPR8XS7R","Approved","Mon Sep 10 11:26:51 PDT 2018","Mon Sep 10 11:27:21 PDT 2018","Thu Sep 13 11:27:21 PDT 2018","Mon Sep 10 13:23:25 PDT 2018","","","30","100% (1/1)","100% (1/1)","100% (1/1)","Thailand","Female","5","2"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","3DIP6YHAPCST3XGQXJD9ZF7C86YE89","A1P5A9KCO7WQZE","Approved","Mon Sep 10 11:27:57 PDT 2018","Mon Sep 10 11:28:12 PDT 2018","Thu Sep 13 11:28:12 PDT 2018","Mon Sep 10 13:23:25 PDT 2018","","","15","100% (1/1)","100% (1/1)","100% (1/1)","United States","Female","5","1"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","3DQQ64TANGL8QP1Y409Q77924K3WPR","ARYNGFS9GHR0Y","Approved","Mon Sep 10 11:31:31 PDT 2018","Mon Sep 10 11:32:03 PDT 2018","Thu Sep 13 11:32:03 PDT 2018","Mon Sep 10 13:23:25 PDT 2018","","","32","100% (1/1)","100% (1/1)","100% (1/1)","India","Female","5","2"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","3DUZQ9U6SMOSOSHL678OGAVZKV7VSV","A1M2GRFYUYO055","Approved","Mon Sep 10 11:24:11 PDT 2018","Mon Sep 10 11:25:07 PDT 2018","Thu Sep 13 11:25:07 PDT 2018","Mon Sep 10 13:23:25 PDT 2018","","","56","100% (1/1)","100% (1/1)","100% (1/1)","US","Female","10","2"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","3E7TUJ2EGCMOPWL06G83TTK2S0FD94","A3JXZ60HKXKCBI","Approved","Mon Sep 10 11:26:10 PDT 2018","Mon Sep 10 11:26:45 PDT 2018","Thu Sep 13 11:26:45 PDT 2018","Mon Sep 10 13:23:26 PDT 2018","","","35","100% (1/1)","100% (1/1)","100% (1/1)","USA","Male","4","1"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","3EJJQNKU9R5B5CMOMTRFBZZUQEEHR4","A2J9ZWDTAFJW65","Approved","Mon Sep 10 11:31:00 PDT 2018","Mon Sep 10 11:31:18 PDT 2018","Thu Sep 13 11:31:18 PDT 2018","Mon Sep 10 13:23:26 PDT 2018","","","18","100% (1/1)","100% (1/1)","100% (1/1)","USA","Male","2","1"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","3EWIJTFFVO7BL8BN2F0U601UP8M0E8","A2B1YSMEHN1G2K","Approved","Mon Sep 10 11:25:59 PDT 2018","Mon Sep 10 11:26:22 PDT 2018","Thu Sep 13 11:26:22 PDT 2018","Mon Sep 10 13:23:26 PDT 2018","","","23","100% (1/1)","100% (1/1)","100% (1/1)","United States","Female","2","1"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","3F6HPJW4JD0CYI0S22YEBU19TAAW23","A31X9CV1UWZV8Z","Approved","Mon Sep 10 11:25:38 PDT 2018","Mon Sep 10 11:30:13 PDT 2018","Thu Sep 13 11:30:13 PDT 2018","Mon Sep 10 13:23:26 PDT 2018","","","275","100% (1/1)","100% (1/1)","100% (1/1)","United States","Female","5","2"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","3F6HPJW4JD0CYI0S22YEBU19TAB2WA","A1GCIKCWCY4FSI","Approved","Mon Sep 10 11:24:19 PDT 2018","Mon Sep 10 11:24:43 PDT 2018","Thu Sep 13 11:24:43 PDT 2018","Mon Sep 10 13:23:26 PDT 2018","","","24","100% (1/1)","100% (1/1)","100% (1/1)","United States","Female","8","3"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","3FFJ6VRIL1ON1DD9YYQLRFZMH1T0IH","A23C24804TMAXT","Approved","Mon Sep 10 11:26:08 PDT 2018","Mon Sep 10 11:26:39 PDT 2018","Thu Sep 13 11:26:39 PDT 2018","Mon Sep 10 13:23:26 PDT 2018","","","31","100% (1/1)","100% (1/1)","100% (1/1)","United States","Female","5","4"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","3FQ5JJ512LOHS4V4Z7DVF7ACHYTKNN","A12H9WVHOB0E0O","Approved","Mon Sep 10 11:32:11 PDT 2018","Mon Sep 10 11:32:35 PDT 2018","Thu Sep 13 11:32:35 PDT 2018","Mon Sep 10 13:23:26 PDT 2018","","","24","100% (1/1)","100% (1/1)","100% (1/1)","usa","Female","10","1"
"37VE3DA4YUHL2L750U0ON0Z29YOBHW","36AMNITQIKA1FOYJGQG383K4D9UIG8","Super quick survey (<1 min) about clothing","Just a few questions about clothing that you own","survey, clothing","$0.02","Mon Sep 10 11:22:28 PDT 2018","102","BatchId:3366939;OriginalHitTemplateId:920937332;","3600","259200","Mon Sep 17 13:04:34 PDT 2018","","","3G0WWMR1UVK337TZCCXSBTMLG4KQNK","A2E3LKD3ELOED6","Approved","Mon Sep 10 11:24:28 PDT 2018","Mon Sep 10 11:24:41 PDT 2018","Thu Sep 13 11:24:41 PDT 2018","Mon Sep 10 13:23:26 PDT 2018","","","13","100% (1/1)","100% (1/1)","100% (1/1)","United States","Female","6","1"
